ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Regular	MP	PD	Partito Democratico	Opposition	Marcucci, Andrea	M	1965
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Santillo, Agostino	M	1974
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Pesco, Daniele	M	1973
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Regular	MP	FIBP-UDC	Forza Italia Berlusconi Presidente-UDC		Bernini, Anna Maria	F	1965
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Regular	MP	PD	Partito Democratico	Opposition	Ferrari, Alan	M	1975
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u11	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u12	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Regular	MP	FI-BP	Forza Italia-Berlusconi Presidente	Opposition	Conzatti, Donatella	F	1974
ParlaMint-IT_2019-06-06-LEG18-Sed-119.u13	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 119, Day (2019-06-06)	2019-06-06	2019-06-06	Upper house	18-upper			119-upper		Reference	Regular	MP	PD	Partito Democratico	Opposition	D'Arienzo, Vincenzo	M	1965
