ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2018-06-21-LEG18-Sed-13.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 13, Day (2018-06-21)	2018-06-21	2018-06-21	Upper house	18-upper			13-upper		Reference	Chairperson	MP	PD	Partito Democratico	Opposition	Rossomando, Anna	F	1963
ParlaMint-IT_2018-06-21-LEG18-Sed-13.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 13, Day (2018-06-21)	2018-06-21	2018-06-21	Upper house	18-upper			13-upper		Reference	Chairperson	MP	PD	Partito Democratico	Opposition	Rossomando, Anna	F	1963
ParlaMint-IT_2018-06-21-LEG18-Sed-13.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 13, Day (2018-06-21)	2018-06-21	2018-06-21	Upper house	18-upper			13-upper		Reference	Chairperson	MP	PD	Partito Democratico	Opposition	Rossomando, Anna	F	1963
ParlaMint-IT_2018-06-21-LEG18-Sed-13.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 13, Day (2018-06-21)	2018-06-21	2018-06-21	Upper house	18-upper			13-upper		Reference	Chairperson	MP	PD	Partito Democratico	Opposition	Rossomando, Anna	F	1963
ParlaMint-IT_2018-06-21-LEG18-Sed-13.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 13, Day (2018-06-21)	2018-06-21	2018-06-21	Upper house	18-upper			13-upper		Reference	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Patuanelli, Stefano	M	1974
ParlaMint-IT_2018-06-21-LEG18-Sed-13.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 13, Day (2018-06-21)	2018-06-21	2018-06-21	Upper house	18-upper			13-upper		Reference	Chairperson	MP	PD	Partito Democratico	Opposition	Rossomando, Anna	F	1963
ParlaMint-IT_2018-06-21-LEG18-Sed-13.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 13, Day (2018-06-21)	2018-06-21	2018-06-21	Upper house	18-upper			13-upper		Reference	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Trentacoste, Fabrizio	M	1975
ParlaMint-IT_2018-06-21-LEG18-Sed-13.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 13, Day (2018-06-21)	2018-06-21	2018-06-21	Upper house	18-upper			13-upper		Reference	Chairperson	MP	PD	Partito Democratico	Opposition	Rossomando, Anna	F	1963
ParlaMint-IT_2018-06-21-LEG18-Sed-13.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 13, Day (2018-06-21)	2018-06-21	2018-06-21	Upper house	18-upper			13-upper		Reference	Chairperson	MP	PD	Partito Democratico	Opposition	Rossomando, Anna	F	1963
