ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Regular	MP	Misto	Misto		Laforgia, Francesco	M	1978
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Guest	notMP				Bussetti, Marco	M	1962
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Regular	MP	Misto	Misto		Laforgia, Francesco	M	1978
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Coalition	Calderoli, Roberto	M	1956
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Regular	MP	PD	Partito Democratico	Opposition	Rampi, Roberto	M	1977
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Guest	notMP				Bussetti, Marco	M	1962
ParlaMint-IT_2018-10-25-LEG18-Sed-52.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 52, Day (2018-10-25)	2018-10-25	2018-10-25	Upper house	18-upper			52-upper		Reference	Regular	MP	PD	Partito Democratico	Opposition	Malpezzi, Simona Flavia	F	1972
