ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Regular	MP	Misto	Misto		Ruotolo, Sandro	M	1955
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Guest	MP				Di Maio, Luigi	M	1986
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Regular	MP	Misto	Misto		Ruotolo, Sandro	M	1955
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Ferrara, Gianluca	M	1972
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Guest	MP				Di Maio, Luigi	M	1986
ParlaMint-IT_2020-07-23-LEG18-Sed-244.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 244, Day (2020-07-23)	2020-07-23	2020-07-23	Upper house	18-upper			244-upper		COVID	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Ferrara, Gianluca	M	1972
