ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Pesco, Daniele	M	1973
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Chairperson	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Pesco, Daniele	M	1973
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u11	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Pesco, Daniele	M	1973
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u12	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Regular	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2020-04-08-LEG18-Sed-205.u13	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 205, Day (2020-04-08)	2020-04-08	2020-04-08	Upper house	18-upper			205-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
