ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u1	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u2	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u3	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u4	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u5	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Rivolta, Erica	F	1959
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u6	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	FIBP-UDC	Forza Italia Berlusconi Presidente-UDC	Opposition	Gallone, Maria Alessandra	F	1966
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u7	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Cantu', Maria Cristina	F	1964
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u8	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Siri, Armando	M	1971
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u9	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	FIBP-UDC	Forza Italia Berlusconi Presidente-UDC	Opposition	Binetti, Paola	F	1943
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u10	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Bagnai, Alberto	M	1962
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u11	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	FdI	Fratelli d'Italia	Opposition	Rauti, Isabella	F	1962
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u12	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	IV-PSI	Italia Viva - P.S.I.	Coalition	Comincini, Eugenio	M	1972
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u13	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	PD	Partito Democratico	Coalition	Boldrini, Paola	F	1960
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u14	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	FIBP-UDC	Forza Italia Berlusconi Presidente-UDC	Opposition	Modena, Fiammetta	F	1965
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u15	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	L-SP-PSd'Az	Lega-Salvini Premier-Partito Sardo d'Azione	Opposition	Romeo, Massimiliano	M	1971
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u16	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	M5S.2	MoVimento 5 Stelle	Coalition	Santillo, Agostino	M	1974
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u17	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u18	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	Aut (SVP-PATT, UV)	Per le Autonomie (SVP-PATT, UV)	Coalition	Unterberger, Julia	F	1962
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u19	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Regular	MP	FdI	Fratelli d'Italia	Opposition	Calandrini, Nicola	M	1966
ParlaMint-IT_2020-07-16-LEG18-Sed-241.u20	Report of the session of the Senate of the Italian Republic, Term 18, Sitting 241, Day (2020-07-16)	2020-07-16	2020-07-16	Upper house	18-upper			241-upper		COVID	Chairperson	MP	PD	Partito Democratico	Coalition	Rossomando, Anna	F	1963
