ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Regular	MP	GAL-UDC	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro		Mauro, Giovanni	M	1962
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Regular	MP	Aut (SVP, UV, PATT, UPT) - PSI	Per le Autonomie (SVP, UV, PATT, UPT) - PSI		Nencini, Riccardo	M	1959
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Regular	MP	Misto	Misto		De Petris, Loredana	F	1957
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Divina, Sergio	M	1955
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Regular	MP	SCpI	Scelta Civica per l'Italia		Olivero, Andrea	M	1970
ParlaMint-IT_2013-12-10-LEG17-Sed-148.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 148, Day (2013-12-10)	2013-12-10	2013-12-10	Upper house	17-upper			148-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
