ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Chairperson	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	Misto	Misto		Mastrangeli, Marino Germano	M	1971
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Chairperson	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Chairperson	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Chairperson	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Chairperson	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	NCD	Nuovo Centrodestra	Coalition	Azzollini, Antonio	M	1953
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Airola, Alberto	M	1970
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Chairperson	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Airola, Alberto	M	1970
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u11	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Chairperson	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u12	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Consiglio, Nunziante	M	1964
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u13	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	PdL	Il Popolo della Libertà		Falanga, Ciro	M	1951
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u14	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Stefani, Erika	F	1971
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u15	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Caliendo, Giacomo	M	1942
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u16	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Cappelletti, Enrico	M	1968
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u17	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Divina, Sergio	M	1955
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u18	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	Misto	Misto		Mussini, Maria	F	1967
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u19	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Giarrusso, Mario Michele	M	1965
ParlaMint-IT_2014-10-23-LEG17-Sed-338.u20	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 338, Day (2014-10-23)	2014-10-23	2014-10-23	Upper house	17-upper			338-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Lumia, Giuseppe	M	1960
