ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Centinaio, Gian Marco	M	1971
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Divina, Sergio	M	1955
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Cucca, Giuseppe Luigi Salvatore	M	1957
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2014-09-10-LEG17-Sed-308.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 308, Day (2014-09-10)	2014-09-10	2014-09-10	Upper house	17-upper			308-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
