ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Chairperson	MP	PI	Per l'Italia	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Petrocelli, Vito Rosario	M	1964
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Chairperson	MP	PI	Per l'Italia	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Chairperson	MP	PI	Per l'Italia	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Chairperson	MP	PI	Per l'Italia	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Chairperson	MP	PI	Per l'Italia	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Regular	MP	NCD	Nuovo Centrodestra	Coalition	Azzollini, Antonio	M	1953
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Marino, Mauro Maria	M	1963
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Chairperson	MP	PI	Per l'Italia	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Regular	MP	GAL	Grandi Autonomie e Libertà		Barani, Lucio	M	1953
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u11	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Chairperson	MP	PI	Per l'Italia	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u12	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Chairperson	MP	PI	Per l'Italia	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2014-06-03-LEG17-Sed-253.u13	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 253, Day (2014-06-03)	2014-06-03	2014-06-03	Upper house	17-upper			253-upper		Reference	Chairperson	MP	PI	Per l'Italia	Coalition	Lanzillotta, Linda	F	1948
