ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Caleo, Massimo	M	1961
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Guest	notMP				Cancellieri, Anna Maria	F	1943
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2014-01-21-LEG17-Sed-171.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 171, Day (2014-01-21)	2014-01-21	2014-01-21	Upper house	17-upper			171-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
