ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Santangelo, Vincenzo	M	1972
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Crimi, Vito Claudio	M	1972
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Regular	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Malan, Lucio	M	1960
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Regular	MP	Misto	Misto		Mussini, Maria	F	1967
ParlaMint-IT_2015-10-03-LEG17-Sed-516.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 516, Day (2015-10-03)	2015-10-03	2015-10-03	Upper house	17-upper			516-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Arrigoni, Paolo	M	1964
