ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Santangelo, Vincenzo	M	1972
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Migliavacca, Maurizio	M	1951
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Pizzetti, Luciano	M	1959
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u11	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u12	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Endrizzi, Giovanni	M	1962
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u13	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u14	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u15	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Migliavacca, Maurizio	M	1951
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u16	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Pizzetti, Luciano	M	1959
ParlaMint-IT_2015-04-21-LEG17-Sed-434.u17	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 434, Day (2015-04-21)	2015-04-21	2015-04-21	Upper house	17-upper			434-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Fedeli, Valeria	F	1949
