ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Santangelo, Vincenzo	M	1972
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	Misto	Misto		De Petris, Loredana	F	1957
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	GAL	Grandi Autonomie e Libertà		Mauro, Mario	M	1961
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Candiani, Stefano	M	1971
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Montevecchi, Michela	F	1971
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	CRi	Conservatori, Riformisti italiani		Liuzzi, Pietro	M	1954
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u11	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Giro, Francesco Maria	M	1963
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u12	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Marcucci, Andrea	M	1965
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u13	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u14	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Esposito, Stefano	M	1969
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u15	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	Aut (SVP, UV, PATT, UPT)-PSI-MAIE	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	Coalition	Nencini, Riccardo	M	1959
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u16	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u17	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Santangelo, Vincenzo	M	1972
ParlaMint-IT_2015-06-17-LEG17-Sed-466.u18	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 466, Day (2015-06-17)	2015-06-17	2015-06-17	Upper house	17-upper			466-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
