ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Crosio, Jonny	M	1962
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Vaccari, Stefano	M	1967
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2015-10-21-LEG17-Sed-528.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 528, Day (2015-10-21)	2015-10-21	2015-10-21	Upper house	17-upper			528-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Favero, Nicoletta	F	1955
