ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Crimi, Vito Claudio	M	1972
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Santangelo, Vincenzo	M	1972
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Gaetti, Luigi	M	1959
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u11	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u12	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Finocchiaro, Anna	F	1955
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u13	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u14	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Finocchiaro, Anna	F	1955
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u15	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Crimi, Vito Claudio	M	1972
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u16	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u17	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Martelli, Carlo	M	1966
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u18	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u19	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Marcucci, Andrea	M	1965
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u20	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Fornaro, Federico	M	1962
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u21	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Chairperson	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u22	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Guest	MP				Boschi, Maria Elena	F	1981
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u23	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Crimi, Vito Claudio	M	1972
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u24	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	Misto	Misto		De Petris, Loredana	F	1957
ParlaMint-IT_2015-01-23-LEG17-Sed-383.u25	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 383, Day (2015-01-23)	2015-01-23	2015-01-23	Upper house	17-upper			383-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Candiani, Stefano	M	1971
