ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Santangelo, Vincenzo	M	1972
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Pizzetti, Luciano	M	1959
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Regular	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Divina, Sergio	M	1955
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u11	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Zanda, Luigi	M	1942
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u12	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u13	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Regular	MP	AP (NCD-UDC)	Area Popolare (NCD-UDC)	Coalition	Casini, Pier Ferdinando	M	1955
ParlaMint-IT_2015-10-02-LEG17-Sed-515.u14	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 515, Day (2015-10-02)	2015-10-02	2015-10-02	Upper house	17-upper			515-upper		Reference	Regular	MP	LN-Aut	Lega Nord e Autonomie	Opposition	Calderoli, Roberto	M	1956
