ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Guest	MP				Cesaro, Antimo	M	1968
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	FI-PdL XVII	Forza Italia-Il Popolo della Libertà XVII Legislatura	Opposition	Gasparri, Maurizio	M	1956
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u9	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Guest	MP				Cesaro, Antimo	M	1968
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u10	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	M5S.1	Movimento 5 Stelle	Opposition	Castaldi, Gianluca	M	1970
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u11	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u12	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	GAL (GS, PpI, M, MBI, Id, E-E)	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Movimento Base Italia, Idea, Euro-Exit)		Quagliariello, Gaetano	M	1960
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u13	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	Aut (SVP, UV, PATT, UPT)-PSI-MAIE	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	Coalition	Olivero, Andrea	M	1970
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u14	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	GAL (GS, PpI, M, MBI, Id, E-E)	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Movimento Base Italia, Idea, Euro-Exit)		Quagliariello, Gaetano	M	1960
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u15	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u16	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	Aut (SVP, UV, PATT, UPT)-PSI-MAIE	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	Coalition	Olivero, Andrea	M	1970
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u17	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	CRi	Conservatori, Riformisti italiani		Perrone, Luigi	M	1946
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u18	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u19	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	NCD	Nuovo Centrodestra		Cassano, Massimo	M	1965
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u20	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Regular	MP	Aut (SVP, UV, PATT, UPT)-PSI-MAIE	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	Coalition	Orellana, Luis Alberto	M	1961
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u21	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u22	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
ParlaMint-IT_2017-02-23-LEG17-Sed-770.u23	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 770, Day (2017-02-23)	2017-02-23	2017-02-23	Upper house	17-upper			770-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Lanzillotta, Linda	F	1948
