ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-IT_2017-05-30-LEG17-Sed-832.u1	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 832, Day (2017-05-30)	2017-05-30	2017-05-30	Upper house	17-upper			832-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2017-05-30-LEG17-Sed-832.u2	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 832, Day (2017-05-30)	2017-05-30	2017-05-30	Upper house	17-upper			832-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2017-05-30-LEG17-Sed-832.u3	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 832, Day (2017-05-30)	2017-05-30	2017-05-30	Upper house	17-upper			832-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2017-05-30-LEG17-Sed-832.u4	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 832, Day (2017-05-30)	2017-05-30	2017-05-30	Upper house	17-upper			832-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2017-05-30-LEG17-Sed-832.u5	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 832, Day (2017-05-30)	2017-05-30	2017-05-30	Upper house	17-upper			832-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2017-05-30-LEG17-Sed-832.u6	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 832, Day (2017-05-30)	2017-05-30	2017-05-30	Upper house	17-upper			832-upper		Reference	Regular	MP	PD	Partito Democratico	Coalition	Manconi, Luigi	M	1948
ParlaMint-IT_2017-05-30-LEG17-Sed-832.u7	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 832, Day (2017-05-30)	2017-05-30	2017-05-30	Upper house	17-upper			832-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
ParlaMint-IT_2017-05-30-LEG17-Sed-832.u8	Report of the session of the Senate of the Italian Republic, Term 17, Sitting 832, Day (2017-05-30)	2017-05-30	2017-05-30	Upper house	17-upper			832-upper		Reference	Chairperson	MP	PD	Partito Democratico	Coalition	Grasso, Pietro	M	1945
